id,author,desc,sales,average,highest_price,lowest_price
CAT_000111_e102_d1,Ducis,"L. a. s., Versailles, 19 janvier 1806, 1 p. in-4. Très-belle lettre.","[{'date': '1892-11', 'price': 8.0}, {'date': '1887-10', 'price': 12.0}]",10.0,12.0,8.0
CAT_000143_e167_d1,Ginisty,"L. a. s. ; 1876, 1 p. in-8. Curieuse.","[{'date': '1887-10', 'price': 5.0}, {'date': '1891-11', 'price': 3.0}]",4.0,5.0,3.0
CAT_000051_e118_d1,Lagrenée,"L. a. s.; Rome, 1786, 1 p. in-f.","[{'date': '1887-10', 'price': 15.0}, {'date': '1880-07', 'price': 13.0}]",14.0,15.0,13.0
CAT_000111_e173_d1,La,"L. a. s. à M. de Salins, à Dijon ; Paris, 29 mai 1715, 2 p. in-4.","[{'date': '1893-07', 'price': 25.0}, {'date': '1887-10', 'price': 40.0}]",32.5,40.0,25.0
CAT_000111_e213_d1,Napoléon,"Let. sig., 1861, 1/2 p. in-fol.","[{'date': '1889-05', 'price': 18.0}, {'date': '1887-10', 'price': 20.0}]",19.0,20.0,18.0
CAT_000174_e223_d1,Orléans,"Pièce sig. sur vélin; Longchamps, 1450, 1 p. in-4 obl.","[{'date': '1887-10', 'price': 12.0}, {'date': '1893-02', 'price': 10.0}]",11.0,12.0,10.0
CAT_000225_e263_d1,Voltaire,"Let. aut. sig. V. (à la comtesse de Lutzelbourg, femme d'esprit, résidant en Alsace, amie de Mme de Pompadour); Les Délices, 22 août (1756), 3 p. in-4.","[{'date': '1887-10', 'price': 100.0}, {'date': '1895-02', 'price': 100.0}]",100.0,100.0,100.0
CAT_000079_e6_d1,Albany,"L. a. s., en français; 15 octobre 1808, 1 p. in-4. Belle lettre.","[{'date': '1891-12', 'price': 25.0}, {'date': '1884-04', 'price': 20.0}, {'date': '1885-09', 'price': 30.0}]",25.0,30.0,20.0
CAT_000327_e3_d1,Angoulême,"P. a. s. ; Paris, 6 janvier 1826, 1 p. in-4.","[{'date': '1891-12', 'price': 30.0}, {'date': '1893-02', 'price': 15.0}]",22.5,30.0,15.0
CAT_000144_e25_d1,Bourrit,"L. a. s. à Bernardin de Saint-Pierre; Genève, 12 janvier 1793, 1 p. 2/3 in-4, cachet.","[{'date': '1895-03', 'price': 12.0}, {'date': '1891-12', 'price': 18.0}]",15.0,18.0,12.0
CAT_000144_e28_d1,Brohan,"L. a. s. ; (Fresnes-les-Rungis, par Antony), 1843, 2 p. 1/2 in-8. Belle lettre.","[{'date': '1893-02', 'price': None}, {'date': '1891-12', 'price': 8.0}]",8.0,8.0,8.0
CAT_000144_e31_d1,Buffon,"L. a. s. à M. Breon, avocat à Montbard ; Paris, 18 décembre 1743, 2 p. in-4, cachets à ses armes. Quelques taches.","[{'date': '1893-02', 'price': 35.0}, {'date': '1891-12', 'price': 60.0}]",47.5,60.0,35.0
CAT_000233_e70_d1,Coustou,"L. a. s.; 1757, 1 p. in-8.","[{'date': '1891-12', 'price': 18.0}, {'date': '1893-02', 'price': 12.0}]",15.0,18.0,12.0
CAT_000144_e108_d1,Gayarre,"L. a. s.; Milan, 1876, 1 p. in-8. Belle lettre.","[{'date': '1893-02', 'price': 4.0}, {'date': '1890-03', 'price': 10.0}, {'date': '1891-12', 'price': 6.0}]",6.67,10.0,4.0
CAT_000144_e128_d1,Lacordaire,"L. a. s. à M. Scheler; Bruxelles, 28 avril 1847, 1/2 p. in-4.","[{'date': '1893-02', 'price': 10.0}, {'date': '1891-12', 'price': 15.0}]",12.5,15.0,10.0
CAT_000233_e157_d1,La,"L. a. s. (à la comtesse de Castellane); Milan, (1845), 3 p. in-8.","[{'date': '1891-12', 'price': 15.0}, {'date': '1893-02', 'price': 8.0}]",11.5,15.0,8.0
CAT_000144_e131_d1,La,"Pièce sig.; Châteldon (Puy-de-Dôme), 18 octobre 1655, 2 p. 1/2 in-4. Légère tache.","[{'date': '1893-02', 'price': 25.0}, {'date': '1891-12', 'price': 40.0}]",32.5,40.0,25.0
CAT_000021_e4434_d1,Lassalle,"L. a. s. à M. Audval; Poitiers, 20 mars 1808, 1 p. in-8, cachet. Très rare.","[{'date': '1891-12', 'price': 40.0}, {'date': '1869-05', 'price': 15.0}]",27.5,40.0,15.0
CAT_000144_e150_d1,Longueville,"L. a. s. au prince de Mantoue (Charles II, duc de Nevers, son neveu); (1628), 3 p. in-fol., cachets avec soies à ses armes.","[{'date': '1895-03', 'price': 30.0}, {'date': '1891-12', 'price': 50.0}]",40.0,50.0,30.0
CAT_000197_e157_d1,Luynes,"Let. sig. avec la souscript. aut. au marquis d'Avoier (de la famille de Montberon en Angoumois); Paris, 27 janvier 1620, 1 p. in-fol., cachets avec soies à ses armes.","[{'date': '1891-12', 'price': 30.0}, {'date': '1893-02', 'price': 25.0}]",27.5,30.0,25.0
CAT_000229_e175_d1,Marck,"L. a. s.; Aix-la-Chapelle, 2 sept. 1743, 1 p. in-4.","[{'date': '1891-12', 'price': 15.0}, {'date': '1895-06', 'price': 12.0}]",13.5,15.0,12.0
CAT_000144_e173_d1,Martinozzi,"Pièce sig., sig. aussi par son mari le prince de Conti (Armand de Bourbon), et le chancelier Michel Le Tellier ; Paris, 10 nov. 1664, 2 p. in-fol.","[{'date': '1893-02', 'price': 18.0}, {'date': '1891-12', 'price': 23.0}]",20.5,23.0,18.0
CAT_000144_e180_d1,Mérimée,"Pièce sig., sig. aussi par Patrice Mac-Mahon, docteur en médecine; Paris, 1812, 1 p. in-4.","[{'date': '1893-02', 'price': 6.0}, {'date': '1891-12', 'price': 10.0}]",8.0,10.0,6.0
CAT_000144_e196_d1,Nemours,"L. a. s. au duc de Savoie (Charles-Emmanuel); 22 mai 1622, 1 p. in-4, cachets avec soies.","[{'date': '1893-02', 'price': 20.0}, {'date': '1891-12', 'price': 32.0}]",26.0,32.0,20.0
CAT_000149_e180_d1,Nilsson,"L. a. s. ; Gand, 1886, 2 p. in-18 obl.","[{'date': '1891-12', 'price': 10.0}, {'date': '1892-06', 'price': 5.0}]",7.5,10.0,5.0
CAT_000221_e216_d1,Paul,"Let. sig. avec la souscript. aut. au duc de Milan ; Rome, 31 octobre 1514, 3/4 de p. in-fol., cachet à ses armes. Un peu tachée. Légère déchirure.","[{'date': '1891-12', 'price': 25.0}, {'date': '1894-11', 'price': 20.0}]",22.5,25.0,20.0
CAT_000144_e211_d1,Pie,"Pièce sig. ; Savone, 22 sept. 1810, 1/4 de p. in-4, cachet.","[{'date': '1895-01', 'price': 12.0}, {'date': '1893-02', 'price': 12.0}, {'date': '1891-12', 'price': 15.0}]",13.0,15.0,12.0
CAT_000224_e220_d1,Rivarol,"L. a. s., en français; Paris, 1814, 1 p. in-4. Intéressante.","[{'date': '1891-12', 'price': 10.0}, {'date': '1895-01', 'price': 8.0}]",9.0,10.0,8.0
CAT_000144_e228_d1,Rochemore,"Let. aut. à d'Argental; Paris, 24 juin 1722, 3 p. in-4.","[{'date': '1895-02', 'price': 6.0}, {'date': '1891-12', 'price': 8.0}]",7.0,8.0,6.0
CAT_000237_e236_d1,Sidney-Smith,"L. a. s.; 21 juin 1792, 4 p. in-4. Très belle lettre.","[{'date': '1891-12', 'price': 18.0}, {'date': '1896-04', 'price': 15.0}]",16.5,18.0,15.0
CAT_000237_e260_d1,Verger,"Pièce sig.; 1855, 1 p. in-18 obl.","[{'date': '1891-12', 'price': 8.0}, {'date': '1896-04', 'price': 3.0}]",5.5,8.0,3.0
CAT_000144_e255_d1,Vernet,"P. a. s., comme colonel de la garde nationale de Versailles ; 30 juin 1848, 1 p. in-fol.","[{'date': '1893-02', 'price': 10.0}, {'date': '1891-12', 'price': 15.0}]",12.5,15.0,10.0
CAT_000144_e256_d1,Verneuil,"Pièce sig. ; Paris. 6 septembre et 1er octobre 1613, 7 p. in-fol.","[{'date': '1894-11', 'price': 40.0}, {'date': '1891-12', 'price': 59.0}]",49.5,59.0,40.0
CAT_000328_e292_d1,Veyssière,"L. a. s. ; Paris, 1720, 3 p. in-8. Un peu tachée.","[{'date': '1891-12', 'price': 20.0}, {'date': '1893-02', 'price': 10.0}]",15.0,20.0,10.0
CAT_000173_e42_d1,Bosio,"Let. sig. au comte…; Paris, 1823, 1 p. in-4.","[{'date': '1892-03', 'price': 15.0}, {'date': '1894-02', 'price': 10.0}]",12.5,15.0,10.0
CAT_000121_e38_d1,Catinat,"Let. sig.; Sivigliano, 25 août 1690. 1 p. 3/4 in-fol. Légère déchirure.","[{'date': '1896-03', 'price': 12.0}, {'date': '1894-02', 'price': 15.0}, {'date': '1889-02', 'price': 20.0}]",15.67,20.0,12.0
CAT_000221_e71_d1,Daumesnil,"Let. sig.; Vincennes, 29 sept. 1815, 2 p. in-fol.","[{'date': '1894-02', 'price': 20.0}, {'date': '1894-11', 'price': 15.0}]",17.5,20.0,15.0
CAT_000221_e139_d1,Jourdan,"L. a. s.; 1824, 1 p. in-4. Belle lettre.","[{'date': '1894-02', 'price': 4.0}, {'date': '1894-11', 'price': 6.0}]",5.0,6.0,4.0
CAT_000173_e149_d1,Junot,"Let. sig. au secrétaire d'Etat de la guerre et de la marine du Portugal ; quartier-général de Lisbonne, 21 mars 1808, 1 p. 1/2 in-fol.","[{'date': '1886-02', 'price': 20.0}, {'date': '1894-02', 'price': 12.0}]",16.0,20.0,12.0
CAT_000173_e177_d1,Lind,"L. a. s.; Stuttgart (1847), 2 p. in-8. Un peu fatiguée.","[{'date': '1892-11', 'price': 13.0}, {'date': '1894-02', 'price': 12.0}]",12.5,13.0,12.0
CAT_000173_e190_d1,Marie,"Let. sig. avec la souscript. aut., comme régente, au duc de Longueville (Heuri II d'Orléans) ; Fontainebleau, 2 juin 1613, 1 p. in-fol.","[{'date': '1896-01', 'price': 25.0}, {'date': '1894-02', 'price': 20.0}]",22.5,25.0,20.0
CAT_000124_e202_d1,Pitou,"L. a. s.; 27 mai 1823, 1 p. in-4.","[{'date': '1894-02', 'price': 10.0}, {'date': '1889-05', 'price': 15.0}]",12.5,15.0,10.0
CAT_000100_e233_d1,Quince,"L. a. s. au comte de Bucquoy, général de la cavalerie ennemie; Armentières, 3 mai 1647, 2 p. in-4, cachets et soies.","[{'date': '1894-02', 'price': 15.0}, {'date': '1886-02', 'price': 20.0}]",17.5,20.0,15.0
CAT_000173_e235_d1,Rohan,"L. a. s.; 11 juil. 1747, 1/2 p. in-4","[{'date': '1889-05', 'price': 22.0}, {'date': '1894-02', 'price': 15.0}]",18.5,22.0,15.0
CAT_000102_e209_d1,Thalberg,"Morceau de musique aut. sig.; Francfort, 1840. 3/4 de p. in-8 obl","[{'date': '1894-02', 'price': 12.0}, {'date': '1886-05', 'price': 20.0}]",16.0,20.0,12.0
CAT_000173_e300_d1,Suisse,"L. a. s. du chevalier de Beauteville, chargé d'affaires en Suisse, adressée à Voltaire; Soleure, 29 janvier 1774, 2 p. 1/2 in-4.","[{'date': '1891-03', 'price': 10.0}, {'date': '1894-02', 'price': 8.0}]",9.0,10.0,8.0
CAT_000124_e7_d1,Arnauld,"L. a. s. à sa nièce; Port-Royal-des-Champs, 25 avril 1649, 2 p. in-4.","[{'date': '1893-05', 'price': 15.0}, {'date': '1889-05', 'price': 26.0}]",20.5,26.0,15.0
CAT_000158_e35_d1,Borel,"L. a. s.; Asnières, 1840, 1 p. in-8, cachet. Belle lettre. Rare.","[{'date': '1891-11', 'price': 40.0}, {'date': '1893-05', 'price': 30.0}]",35.0,40.0,30.0
CAT_000158_e37_d1,Bourrienne,"Pièce sig.; Hambourg, 8 avril 1811, 8 p. 1/4 in-fol.","[{'date': '1896-03', 'price': 12.0}, {'date': '1893-05', 'price': 10.0}]",11.0,12.0,10.0
CAT_000158_e96_d1,Eynard,"1° 8 1. a. s.; 1826-35, 17 p. in-4.","[{'date': '1895-02', 'price': 25.0}, {'date': '1893-05', 'price': 30.0}]",27.5,30.0,25.0
CAT_000102_e67_d1,Montalembert,"L. a. s. (à Villemain) ; La-Roche-en-Brény (Côte-d'Or), 24 octobre 1858, 2 p. 1/2 in-8. Fripée.","[{'date': '1893-05', 'price': 15.0}, {'date': '1886-05', 'price': 30.0}]",22.5,30.0,15.0
CAT_000158_e230_d1,Rabutin,"Pièce sig., Chazeuil, près Autun; 18 juin 1700; 4 p. in-4.","[{'date': '1895-05', 'price': 8.0}, {'date': '1893-05', 'price': 10.0}]",9.0,10.0,8.0
CAT_000124_e237_d1,Soufflot,"L. a. s. (aux membres de l'Académie de Marseille); Paris, 11 janvier 1773, 1 p. in-4. Légère tache.","[{'date': '1893-05', 'price': 25.0}, {'date': '1889-05', 'price': 40.0}]",32.5,40.0,25.0
CAT_000158_e273_d1,Torstenson,"Pièce sig. ; Salzwedel (Marche de Brandebourg), 30 janv. 1642, 1 p. in-fol., cachet à ses armes bien conservé.","[{'date': '1893-02', 'price': 20.0}, {'date': '1893-05', 'price': 15.0}]",17.5,20.0,15.0
CAT_000107_e219_d1,Trenck,"L. a. s., en français, à M. de Meyer; (Paris, 23 mars 1789), 3/4 de p. in-4. Ecornée; un peu tachée.","[{'date': '1893-05', 'price': 30.0}, {'date': '1887-03', 'price': 40.0}]",35.0,40.0,30.0
CAT_000149_e47_d1,Charles-Quint,"Pièce sig.; Valladolid, 1er mars 1527, 1 p. in-fol., tachée. Déchirures enlevant quelques mots.","[{'date': '1895-07', 'price': 15.0}, {'date': '1892-06', 'price': 20.0}]",17.5,20.0,15.0
CAT_000149_e50_d1,Charlotte,"L. a. s. ; en français, à l'abbé Sicard ; Stockholm, 16 déc. 1814, 1 p. in-4.","[{'date': '1893-02', 'price': 12.0}, {'date': '1892-06', 'price': 20.0}]",16.0,20.0,12.0
CAT_000149_e51_d1,Chateaubriand,"L. a. s.; Paris, 1823, 1 p. 2/3 in-4. Belle lettre.","[{'date': '1890-04', 'price': 15.0}, {'date': '1868-12', 'price': 4.0}, {'date': '1892-06', 'price': 10.0}]",9.67,15.0,4.0
CAT_000149_e82_d1,Forbin,"Pièce sig. ; Brest, 26 octobre 1692, 1 p. in-8 obl.","[{'date': '1894-12', 'price': 8.0}, {'date': '1892-06', 'price': 10.0}]",9.0,10.0,8.0
CAT_000230_e147_d1,Kotzebue,"Billet aut. sig., en français; 3 frimaire an XII (25 nov. 1803), 1/4 de p. in-8 obl.","[{'date': '1892-06', 'price': 6.0}, {'date': '1895-07', 'price': 4.0}]",5.0,6.0,4.0
CAT_000238_e158_d1,Leibnitz,"L. a. s., en latin, 18 sept. 1703, 3 p. petit in-8.","[{'date': '1892-06', 'price': 33.0}, {'date': '1896-05', 'price': 35.0}]",34.0,35.0,33.0
CAT_000149_e183_d1,Ornano,"Pièce sig. sur vélin; 31 décembre 1586, 1 p. in-4 obl., cachet Rare.","[{'date': '1895-03', 'price': 12.0}, {'date': '1892-06', 'price': 15.0}]",13.5,15.0,12.0
CAT_000149_e186_d1,Peel,"L. a. s. ; 4 juin 1819, 2 p. in-8.","[{'date': '1885-04', 'price': 15.0}, {'date': '1892-06', 'price': 6.0}]",10.5,15.0,6.0
CAT_000143_e95_d1,Robespierre,"L. a. s. (au président de la Société des Arts et des Sciences de Metz); (Arras, novembre 1784), 1 p. in-4. Très rare.","[{'date': '1892-06', 'price': 320.0}, {'date': '1891-11', 'price': 550.0}]",435.0,550.0,320.0
CAT_000149_e212_d1,Saint-Sulpice,"Let. sig. à Catherine de Médicis; Paris, 9 oct. 1569, 1/2 p. in-fol.","[{'date': '1893-04', 'price': 20.0}, {'date': '1892-06', 'price': 30.0}]",25.0,30.0,20.0
CAT_000221_e256_d1,Soulès,"Pièce aut. sig.; Lille, 20 fév. 1810, 1 p. in-4","[{'date': '1892-06', 'price': 8.0}, {'date': '1894-11', 'price': 6.0}]",7.0,8.0,6.0
CAT_000135_e210_d1,Verboeckhoven,"L. a. s., en français, à M. de Bast, orfèvre et graveur à Gand; Bruxelles, 22 juillet 1821, 1 p. in-4. Curieuse.","[{'date': '1892-06', 'price': 15.0}, {'date': '1890-12', 'price': 18.0}]",16.5,18.0,15.0
CAT_000149_e259_d1,Champagne,"Pièce en latin sur vélin; Troves, août 1254, in-18 obl.","[{'date': '1893-12', 'price': 10.0}, {'date': '1892-06', 'price': 12.0}]",11.0,12.0,10.0
CAT_000162_e44_d1,Talleyrand,"1° L. a. s.; 3 nov. 1824, 1 p. in-4. Belle lettre.","[{'date': '1885-03', 'price': 15.0}, {'date': '1879-02-17', 'price': None}]",15.0,15.0,15.0
CAT_000330_e41_d1,Buzot,"Pièce sig., sig. aussi par Delacour, Dauchy et Anthoine, comme secrétaires de l'Assemblée nationale ; Paris, 5 sept. 1790, 1 p. in-fol. Rare.","[{'date': '1893-02', 'price': 35.0}, {'date': '1895-07', 'price': 30.0}, {'date': '1893-02', 'price': None}]",32.5,35.0,30.0
CAT_000155_e82_d1,Delegorgue,"L. a. s. à M. Delegorgue, son oncle ; Port Natal, 15 juin 1842, 3 p. in-fol. Portrait. Rare.","[{'date': '1893-02', 'price': None}, {'date': '1893-02', 'price': 15.0}]",15.0,15.0,15.0
CAT_000155_e126_d1,Garibaldi,"Let. sig. à Tosell ; Caprera, 1874, 1 p. in-4. Belle lettre.","[{'date': '1896-03', 'price': 8.0}, {'date': '1893-02', 'price': 8.0}]",8.0,8.0,8.0
CAT_000329_e106_d1,Hogendorp,"L. a. s., en français; Novi-Sion, près de Riode-Janeiro, 15 nov. 1817, 2 p. in-4. Légère déchirure dans la partie blanche. Curieuse.","[{'date': '1893-02', 'price': 10.0}, {'date': '1893-02', 'price': 12.0}]",11.0,12.0,10.0
CAT_000155_e188_d1,Louis,"Pièce sig. avec 1 lig. aut., sig. aussi par Charles-Philippe, comte d'Artois (depuis Charles X); Coblentz, 17 juin 1792. 2/3 de p. in-fol.","[{'date': '1895-05', 'price': 20.0}, {'date': '1893-02', 'price': 25.0}]",22.5,25.0,20.0
CAT_000155_e194_d1,Malitourne,"L. a. s.; 1842, 1 p. 2/3 in-8.","[{'date': '1887-12', 'price': 10.0}, {'date': '1893-02', 'price': 5.0}]",7.5,10.0,5.0
CAT_000102_e66_d1,Mollevaut,"L.), poète et traducteur distingué, né à Nancy, en 1776, mort en 1844.-Ode à son Auguste Majesté Napoléon, empereur et roi, sur la guerre de la Prusse, pièce de vers aut. sig., 1807, 4 p. pet. in-4.","[{'date': '1893-02', 'price': 6.0}, {'date': '1886-05', 'price': 8.0}]",7.0,8.0,6.0
CAT_000113_e266_d1,Racine,"Let. sig. à M. Le Caron, à Compiègne ; Soissons, 1739, 1 p. 1/4 in-4, cachet à ses armes.","[{'date': '1886-01', 'price': None}, {'date': '1893-02', 'price': 15.0}, {'date': '1879-07', 'price': 25.0}, {'date': '1887-12', 'price': 20.0}]",20.0,25.0,15.0
CAT_000197_e235_d1,Verdi,"Morceau de musique avec paroles aut. sig.; Paris, 14 juin 1874, 1 p. in-8. Rare comme musique.","[{'date': '1893-02', 'price': 30.0}, {'date': '1893-02', 'price': 25.0}]",27.5,30.0,25.0
CAT_000200_e277_d1,Lorraine.,"-Pièce sig. sur vélin de Léopold Ier, empereur d'Allemagne; Vienne, septembre 1675, 10 pages in-fol.","[{'date': '1890-12', 'price': 40.0}, {'date': '1893-02', 'price': 23.0}, {'date': '1893-02', 'price': 25.0}]",29.33,40.0,23.0
CAT_000138_e320_d1,Lyon,"L. a. s. de Louis de Saint-Simon, chevalier de Malte, commandeur de Pezenas et de Piéton, abbé de Saint-Sauveur-de-Blaye, capitaine au régiment des gardes, oncle de l'auteur des Mémoires, mort le 2 juin 1679, aux trésoriers généraux de France en la généralité de Lyon; Paris, 17 juin 1637, 3 p. in-fol., cachets à ses armes Rare.","[{'date': '1893-02', 'price': 15.0}, {'date': '1891-03', 'price': 20.0}]",17.5,20.0,15.0
CAT_000155_e301_d1,Picardie-Péronne,"Pièce sur velin ; Noyon, 2 juillet 1371, in-4 obl. Légère tache.","[{'date': '1895-04', 'price': 15.0}, {'date': '1893-02', 'price': 13.0}]",14.0,15.0,13.0
CAT_000102_e235_d1,Félix,"Pièce sur vélin, 13 mai 1395; in-8 obl., fragments de sceau.","[{'date': '1893-02', 'price': 12.0}, {'date': '1891-11', 'price': 15.0}, {'date': '1886-05', 'price': 50.0}]",25.67,50.0,12.0
CAT_000155_e312_d1,Artois,"Pièce sig. par Valentin de Pardieu, seigneur de La Motte; Gravelines, juin 1580, 3/4 de p. in-fol., cachet à ses armes.","[{'date': '1890-12', 'price': 30.0}, {'date': '1893-02', 'price': 20.0}]",25.0,30.0,20.0
CAT_000155_e317_d1,Lettre,"Let. sig. de Louis XV (par le secrétaire de la main), contresignée par le ministre Phélypeaux, comte de Saint-Florentin; Compiègne, 6 août 1765, 3/4 de p. in-fol.","[{'date': '1892-03', 'price': 15.0}, {'date': '1893-02', 'price': 10.0}]",12.5,15.0,10.0
CAT_000083_e223_d1,Delavigne,"L. a. s. à de Marini (célèbre acteur et auteur dram. napolitain';; Paris, 3 déc. 1821, 2 p. in-4.","[{'date': '1891-02', 'price': 15.0}, {'date': '1871-07', 'price': 10.0}]",12.5,15.0,10.0
CAT_000071_e50_d1,Fermat,"Pièce sig. sur vélin ; Toulouse, 29 avril 1633, 1 p. in-8 obl. Très-rare.","[{'date': '1885-09', 'price': 40.0}, {'date': '1891-02', 'price': 22.0}, {'date': '1884-04', 'price': 35.0}]",32.33,40.0,22.0
CAT_000137_e54_d1,Gié,"L. s. sur vélin à Christophe Asse; 15 nov. 1483, 1 p. in-fol. oblong, traces de sceau, Très belle pièce.","[{'date': '1895-06', 'price': 35.0}, {'date': '1886-01', 'price': None}, {'date': '1891-02', 'price': 48.0}]",41.5,48.0,35.0
CAT_000137_e59_d1,Gouget,"L. a. s. ; Paris, 25 fév. 1747, 2 p. in-8","[{'date': '1893-02', 'price': 15.0}, {'date': '1891-02', 'price': 18.0}]",16.5,18.0,15.0
CAT_000137_e66_d1,Henri,"Pièce sig. avec une lig. aut., (1575), 3/4 de p. in-8 obl. Ecornure.","[{'date': '1886-02', 'price': 15.0}, {'date': '1891-02', 'price': 22.0}]",18.5,22.0,15.0
CAT_000229_e147_d1,La,"Pièce sig.; Metz, 1661, 1 p. in-4, cachet à ses armes.-On a joint une pièce aut. sig. sur vélin de son fils, HenriFrançois; 1689, 1 p. 1/2 in-8 obl.","[{'date': '1891-02', 'price': 22.0}, {'date': '1895-06', 'price': 15.0}]",18.5,22.0,15.0
CAT_000237_e148_d1,Lamartine,"L. a. s. à un député ; Mâcon, 1er oct. 1843, 1 p. in-8.","[{'date': '1891-02', 'price': 12.0}, {'date': '1896-04', 'price': 10.0}]",11.0,12.0,10.0
CAT_000157_e160_d1,Lasalle,"L. a. s. à M. Audval; Strasbourg, 10 brumaire an XIV (1er nov. 1805), 3 p. in-8, cachet.","[{'date': '1891-02', 'price': 22.0}, {'date': '1893-04', 'price': 15.0}]",18.5,22.0,15.0
CAT_000137_e102_d1,Mollien,"L. a. s. ; Paris, 14 juil. 1809, 2 p. in-4.","[{'date': '1894-11', 'price': 6.0}, {'date': '1891-02', 'price': 8.0}]",7.0,8.0,6.0
CAT_000137_e127_d1,Rapp,"L. a. s. ; Thorn, 30 avril 1807, 1 p. 1/2 in-4. Curieuse.","[{'date': '1895-04', 'price': 15.0}, {'date': '1891-02', 'price': 30.0}]",22.5,30.0,15.0
CAT_000137_e130_d1,Rigault,"L. a. s. à Napoléon III ; Pau, 21 décembre 1871, 2 p. 1/2 in-8.","[{'date': '1893-02', 'price': 12.0}, {'date': '1891-02', 'price': 20.0}]",16.0,20.0,12.0
CAT_000137_e136_d1,Rosaspina,"L. a. s. aux frères Vallardi, à Milan; Bologne, 3 nov. 1805, 1/2 p. in-4.","[{'date': '1893-02', 'price': 8.0}, {'date': '1891-02', 'price': 10.0}]",9.0,10.0,8.0
CAT_000137_e156_d1,Sénancourt,"Pièce aut. sig.; Paris, 3 novembre 1825, 1 p. in-4","[{'date': '1868-12', 'price': 3.0}, {'date': '1891-02', 'price': 8.0}]",5.5,8.0,3.0
CAT_000026_e154_d1,Thomas,"L. a. s. à Vizentini, 1870, 2 p. in-8.","[{'date': '1891-02', 'price': 12.0}, {'date': '1872-08', 'price': 5.0}]",8.5,12.0,5.0
CAT_000165_e3_d1,Albert,"Pièce sig. sur vélin ; Bruxelles, 20 mars 1619, grand in-fol. obl. 12","[{'date': '1895-01', 'price': 10.0}, {'date': '1893-08', 'price': None}]",10.0,10.0,10.0
CAT_000224_e9_d1,Alopaeus,"L. a. s., en français, à la comtesse…; Berlin, 25 février 1815, 3 p. 1/3 in-4.","[{'date': '1893-08', 'price': None}, {'date': '1895-01', 'price': 12.0}]",12.0,12.0,12.0
CAT_000165_e7_d1,Androuet,"Pièce sig. ; Paris, 28 juillet 1608, 4 p. in-fol. 12","[{'date': '1889-05', 'price': 16.0}, {'date': '1893-08', 'price': None}]",16.0,16.0,16.0
CAT_000165_e9_d1,Angoulême,"Pièce sig. sur vélin ; Angoulême, 17 avril 1465, in-4 obl. Très rare. 25","[{'date': '1893-02', 'price': 20.0}, {'date': '1893-08', 'price': None}]",20.0,20.0,20.0
CAT_000165_e12_d1,Armaignac,"Pièce sig. sur vélin, 1611, 2/3 de p. in-4 obl. 8","[{'date': '1890-04', 'price': 10.0}, {'date': '1893-08', 'price': None}]",10.0,10.0,10.0
CAT_000165_e63_d1,Charles,"-Pièce sig. , Stockholm, 1699, 1 p. in-fol. 15","[{'date': '1896-03', 'price': 15.0}, {'date': '1893-08', 'price': None}]",15.0,15.0,15.0
CAT_000228_e64_d1,Dulyon,"Pièce sig. sur vélin; 31 juillet 1472, in-4 obl.","[{'date': '1893-08', 'price': None}, {'date': '1895-05', 'price': 12.0}]",12.0,12.0,12.0
CAT_000222_e100_d1,Epernon,"L. a. s. à la présidente de Pontac (soeur d'Auguste de Thou, décapité en 1642); (Bourges), 9 septembre (1648) 3 p. in-8. Légère tache.","[{'date': '1893-08', 'price': None}, {'date': '1894-12', 'price': 10.0}]",10.0,10.0,10.0
CAT_000165_e129_d1,Gonzague,"L. a. s. à sa belle-soeur la duchesse de Mantoue (Marie de Gonzague) ; Paris, 24 avril 1648, 2 p. 3/4 in-fol. 100","[{'date': '1896-05', 'price': 60.0}, {'date': '1893-08', 'price': None}]",60.0,60.0,60.0
CAT_000230_e152_d1,La,"Pièce sig. sur vélin ; 1473, in-4 obl., cachet. Rare.","[{'date': '1893-08', 'price': None}, {'date': '1895-07', 'price': 10.0}]",10.0,10.0,10.0
CAT_000238_e154_d1,Langhac,"Pièce sig. sur vélin; 30 janvier 1441 (1442), in-4 obl.","[{'date': '1893-08', 'price': None}, {'date': '1896-05', 'price': 15.0}]",15.0,15.0,15.0
CAT_000121_e120_d1,Largillière,"Pièce sig. avec 2 mots aut. ; Paris, 2 janvier 1730, 1/2 p. in-8.","[{'date': '1893-08', 'price': None}, {'date': '1896-03', 'price': 18.0}, {'date': '1889-02', 'price': 20.0}]",19.0,20.0,18.0
CAT_000165_e173_d1,La,"Pièce sig. sur vélin, 11 mars 1454, in-4 obl. 12","[{'date': '1895-01', 'price': 12.0}, {'date': '1893-08', 'price': None}]",12.0,12.0,12.0
CAT_000165_e174_d1,La,"Pièce sig. sur vélin; Berry (Vienne), 19 mai 1539, in-4 obl. 10","[{'date': '1895-01', 'price': 8.0}, {'date': '1893-08', 'price': None}]",8.0,8.0,8.0
CAT_000165_e219_d1,Olivier,"Pièce sig. avec 2 mots aut. ; 26 oct. 1547, in-4 obl. Rare. 20","[{'date': '1895-06', 'price': 20.0}, {'date': '1893-08', 'price': None}]",20.0,20.0,20.0
CAT_000225_e218_d1,Richelieu,"Let. aut. à Mme de Graffigny; Cirey, 28 novembre 1739, 3 p. in-4.","[{'date': '1893-08', 'price': None}, {'date': '1895-02', 'price': 15.0}]",15.0,15.0,15.0
